item_name,item_image_url
Banana Butterscotch Cake Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/cake-recipes/Banana_Butterscotch_Cake_5311323cc0.jpg
Cheesy Vegetarian Pizza Muffins Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/pizza-recipes/Cheesy_Vegetarian_Pizza_Muffins_recipe_1_3d5907c72a.jpg
Kokum Saar Recipe - Traditional Maharashtrian Kokum Drink,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/drink-recipes/indian-drink-recipes/Kokum_Saar_Traditional_Maharashtrian_drink_made_using_Kokum_juice_1813cf1c8e.jpg
कांदा कैरीचि चटनी रेसिपी - Kanda Kairichi Chutney Recipe ,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/side-dishes/indian-chutney-recipes/Kanda_Kairichi_Chutney_Recipe_Maharashtrian_Onions_and_Raw_Mango_Chutney_2_50bf3e62d0.jpg
उत्तराखंड मूली थेचुआ रेसिपी - Uttarakhand Mooli Thechua Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/side-dishes/indian-chutney-recipes/Thechua_9fb90fabe5.jpg
बिरयानी चम्मंथी रेसिपी - Biryani Chammanthi Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/side-dishes/indian-chutney-recipes/Biriyani_Chammanthi_Recipe_Green_Chutney_Recipe_fe0d58cd82.jpg
Wheat Grass Shikanji - Wheat Grass Lemonade Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/drink-recipes/indian-drink-recipes/Wheat_Grass_Shikanji_Juice_Recipe_Lemonade_1_ac19353a03.jpg
Bread Pizza Recipe - With A French Loaf,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/pizza-recipes/Bread_Pizza_with_a_French_Loaf_ccdf66d41d.jpg
चिकन बिरयानी रेसिपी - Chicken Biryani With Coconut Milk Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-rice-recipes/biryani-recipes/Chicken_Biryani_With_Coconut_Milk_with_Kohinoor_Gold_Basmati_Rice_1_ca4ff3f047.jpg
ढाबा स्टाइल अंडे की करी रेसिपी - Dhaba Style Egg Curry ,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-non-veg-recipes/egg-recipes/Dhaba_Style_Egg_Curry_Recipe_90770d37d9.jpg
गाजर नारियल पचड़ी रेसिपी - Carrot Pachadi With Coconut Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/south-indian-vegetarian-recipes/pachadi-recipes/Carrot_Pachadi_with_Coconut_Recipe_2bcf43c023.jpg
नागालैंड स्टाइल पम्पकिन ओमबाल रेसिपी - Nagaland Style Pumpkin Oambal Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/side-dishes/indian-chutney-recipes/Pumpkin_Oambal_2f91887733.jpg
Gluten Free Potato Pizza Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/pizza-recipes/Potato_Pizza_with_Gluten_Free_Pizza_Base_acb6f020db.jpg
Tandoori Chicken Curry Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-non-veg-recipes/chicken-recipes/Simple_Tasty_Tandoori_Chicken_Curry_a46803e3f4.jpg
Creamy Sweet Corn And Jalapeno Dip Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/continental-party-appetizer-starter-recipes/Corn_Pesto_Dip_5bac20ef53.jpg
Asian Chicken Noodle Soup Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/thai-recipes-malaysian-east-asian-recipes/Asian_Chicken_Noodle_Soup_Recipe_c98b86b509.jpg
"Pesto Pizza Recipe With Sun Dried Tomatoes, Mushrooms, Pineapples And Olives",https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/pizza-recipes/Olive_Pizza_with_Basil_walnut_pesto_sundried_tomatoes_pineapple_and_mushroom_5890534d0e.jpg
Erode Pallipalayam Chicken Fry Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-non-veg-recipes/chicken-recipes/Erode_Pallipalayam_Chicken_Fry_Recipe_2b0a875353.jpg
Soulful Chicken Soup Recipe ,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/soup-recipes/Soulful_Chicken_Soup_Recipe_ec8690fff5.jpg
"Cauliflower Crust Pizza With Pesto, Sundried Tomatoes & Goat Cheese",https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/pizza-recipes/Cauliflower_Crust_Pizza_with_spinach_basil_pesto_sundried_tomatoes_and_goat_cheese_toppings_4f0207329f.jpg
Multigrain Pizza with Roasted Vegetables Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/pizza-recipes/Multigrain_Whole_Wheat_Pizza_Crust_with_Roasted_Vegetables_Recipe_3_5a86fc37e9.jpg
"Whole Wheat Pizza With Egg, Bell Peppers And Fresh Basil Recipe",https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/pizza-recipes/Egg_and_roasted_bell_pepper_pizza_original_c96fb7041c.jpg
Malabar Style Kozhi Pidi Recipe - Rice Dumplings In Chicken Stew ,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-non-veg-recipes/chicken-recipes/Malabar_Style_Kozhipiddi_Recipe_Rice_Dumplings_in_Chicken_Stew_Recipe_9c5ac4a6c1.jpg
Wheat Paratha Recipe With Pizza Topping,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/pizza-recipes/Pizza_Topping_Wheat_Paratha_3ad253c321.jpg
Malabar Style Erachi Pathiri Recipe - Flat Bread Stuffed With Shredded Chicken,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-bread-recipes-roti-paratha-naan-puri/paratha-recipes/Malabar_Style_Erachi_Pathiri_Recipe_Flat_Bread_Stuffed_with_Shredded_Chicken_67d8550a6f.jpg
Nepalese Chicken Sekuwa Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-non-veg-recipes/chicken-recipes/Nepalese_Chicken_Sekuwa_cd91e19d4d.jpg
Kerala Style Chicken Chatti Pathiri Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-non-veg-recipes/chicken-recipes/Kerala_Style_Chicken_Chatti_Pathiri_Recipe_5d1bd8d552.jpg
Kongunadu Chicken Curry Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-non-veg-recipes/chicken-recipes/Kongunadu_Chicken_Curry_Recipe_312cec7f9a.jpg
"Carrot, Radish & Peanut Salad with Lemon Recipe ",https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/side-dishes/indian-salad-recipes/Carrot_Radish_Peanut_Salad_with_Lemon_Recipe_d5fb9d4af1.jpg
Sweet & Spicy Ripe Mango Curry Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/sabzi-recipes/Mango_Curry_1cad4a5025.jpg
Tamil Nadu Style Chicken Salna Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-non-veg-recipes/chicken-recipes/Tamil_Nadu_Style_Chicken_Salna_Recipe_873a7e7def.jpg
Mangalorean Chicken Ghee Roast Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-non-veg-recipes/chicken-recipes/Mangalorean_Chicken_Ghee_Roast_Recipe_244457c202.jpg
कढ़ी पकोड़ा रेसिपी - Kadhi Pakoras (Recipe In Hindi),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/kadhi-recipes/Kadhi_Pakoras_Creamy_Yogurt_Curry_with_Fried_Dumplings_8360d071f2.jpg
Cheesy Tawa Pizza Recipe With Corn And Broccoli,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/pizza-recipes/3_Cheesy_Tawa_Pizza_Recipe_With_Corn_and_Broccoli_Kids_Recipes_Made_With_Del_Monte_2_71dc9d178a.jpg
Khajur And Pakora Raita Recipe - Dates Pakora Raita,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/side-dishes/indian-raita-recipes/Khajur_Pakori_Raita_Recipe_ccf7e78a6c.jpg
मालवानी कुरकुरी भिंडी रेसिपी - Malvani Kurkuri Bhindi Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/south-indian-vegetarian-recipes/poriyal-recipes-south-indian-sabzi/Malvani_Kurkuri_Bhindi_Recipe_220a0e5f9f.jpg
Chicken Korma Recipe - Mughlai Style Chicken Curry,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-non-veg-recipes/chicken-recipes/Chicken_Korma_da6b1ea458.jpg
Zarda Pulav Recipe (Rice Flavoured With Nuts And Saffron),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-rice-recipes/pulao-recipes/Zarda_Pulav_Recipe_a01daf4d5a.jpg
कोब्बारी चारु रेसिपी - Kobbari Chaaru Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/south-indian-vegetarian-recipes/rasam-recipes/Kobbari_Chaaru_Recipe_Coconut_Milk_and_Dal_Sambar_Existing_Recipe_2_c583881d23.jpg
Zucchini Salad with Barbecue Sauce Dressing Recipe ,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/salad-recipes/Zucchini_Salad_with_Barbecue_Sauce_Dressing_Recipe_9c1ecec028.jpg
सेनाइ किजहांगु वरुवल रेसिपी - Senai Kizhangu Varuval Recipe ,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/south-indian-vegetarian-recipes/poriyal-recipes-south-indian-sabzi/Senai_Kizhangu_Varuval_Recipe_Shallow_Fried_Yam_Suran_1_7f03e2fa7f.jpg
Asian Style Honey Chicken With Vegetables Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/indian-chinese-recipes/Asian_Style_Honey_Chicken_With_Vegetables_Recipe_f4ad9b1ceb.jpg
Healthy Fruit Pizza Recipe For Breakfast,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/pizza-recipes/Healthy_fruit_pizza_for_breakfast_dcd4d31027.jpg
Pizza Margherita Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/pizza-recipes/Pizza_Margherita_fb28de34f0.jpg
Chicken Kappa Biryani Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-rice-recipes/biryani-recipes/Chicken_Kappa_Biryani_Recipe_bde5055b2e.jpg
Homemade Pizza Sauce Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/homemade-jams-sauce-pesto-recipes/Homemade_Pizza_Sauce_from_Scratch_11766019a1.jpg
Thalapakattu Chicken Biryani Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-rice-recipes/biryani-recipes/Thalappakatti_chicken_Biryani_recipe_edited_66185e1dcb.jpg
 Murgh Aur Masoor Dal Recipe-Bombay Style Chicken with Dal ,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-non-veg-recipes/chicken-recipes/Murghi_Aur_Masoor_Dal_Recipe_Bombay_Style_Chicken_with_Red_Lentils_24b83a4a91.jpg
Hariyali Chicken Tikka Recipe ,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-non-veg-recipes/chicken-recipes/Hariyali_Chicken_Tikka_Recipe_9373_65802734e4.jpg
Jowar & Tomato Cheela Recipe - Sorghum Cheela With Tomatoes,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/indian-breakfast-tiffin-recipes/cheela-recipes-chilla/Jowar_Tomato_Chila_9935a3b2a8.jpg
Vadu Mangai Pickle Recipe - Tender Small Raw Mango Pickle,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/side-dishes/indian-pickle-recipes/Vadu_Mangai_Recipe_2367db6442.jpg
Ennai Mangai Oorugai Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/side-dishes/indian-pickle-recipes/Ennai_Maangai_Oorugai_Recipe_1_846b8832c5.jpg
Rajasthani Bajre Ki Khatti Raabdi Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/drink-recipes/indian-drink-recipes/Bajre_Ki_Khatti_Raabdi_Traditional_Rajasthani_Recipe_51129f2e5e.jpg
Butter Garlic Prawns Recipe ,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-non-veg-recipes/fish-recipes/Butter_Garlic_Prawns_c9699efefa.jpg
आलू पोस्तो  रेसिपी - Potatoes In Poppy Seed Paste (Recipe In Hindi),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/sabzi-recipes/ALOO_POSTO_666e3f8e26.jpg
कथीरिकै पुंडु पिरात्तल रेसिपी - Kathirikai Poondu Pirattal Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/south-indian-vegetarian-recipes/poriyal-recipes-south-indian-sabzi/Kathirikai_Poondu_Perattal_Recipe_South_Indian_Style_Brinjal_Stir_Fry_With_Garlic_c816231ac1.jpg
दोंडकई पुली करी रेसिपी - Dondakkai Puli Curry Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-curry-recipes/Dondakaya_small_gourd_Pachhadi_original_cdb7e39bdc.jpg
Baked Cheesy Pasta With Garlic & Crunchy Peanuts Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/pasta-recipes/Baked_Cheesy_Pasta_with_garlic_and_crunchy_peanuts_46df527058.jpg
Hariyali Chicken Tikka Wrap Recipe ,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/snack-recipes/roll-recipes-wraps-frankies/Hariyali_Chicken_Tikka_Wrap_Recipe_9400_6ca033682a.jpg
Jwarichya Lahyancha Chivda Recipe - Maharashtrian Style Popped Jowar Chivda,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/snack-recipes/indian-snack-recipes/Jwarichya_Jondhalyachya_Lahyancha_Chivda_Popped_Jowar_Chivda_7413d3d3b1.jpg
Jowar Dhani Chivda Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/snack-recipes/indian-snack-recipes/Jowar_Dhani_Chivda_10db82e53f.jpg
Bow Tie Pasta With Baby Spinach Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/pasta-recipes/Bow_Tie_Pasta_With_Baby_Spinach_And_Mustard_Flower_fdf18b123f.jpg
Chicken Parmigiana Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/continental-food-recipes/Chicken_Parmigiania_Recipe_eef444d339.jpg
Maharashtrian Kadhi Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/kadhi-recipes/Mahashtrian_Kadhi_Recipe_e98bb361b2.jpg
Mini Pita Pizza With Tahini Roasted Vegetables Recipe ,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/pizza-recipes/Mini_Pita_Pizza_With_Tahini_Roasted_Vegetables_Recipe_1b601efb35.jpg
Ellu Sadam Recipe - South Indian Style Til Pulao Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-rice-recipes/pulao-recipes/Sesame_Seeds_Pulao_Recipe_5a1c9e6722.jpg
Jowar Bajra Garlic Roti Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-bread-recipes-roti-paratha-naan-puri/roti-recipes/JOWAR_BAJRA_GARLIC_ROTI_80745516da.jpg
Boiled Egg With Salt And Pepper Recipe - Finger Food For Babies Above 9 Months,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/baby-toddler-recipes/baby-toddler-10-month-onwards-recipes/Boiled_Egg_with_Salt_and_Pepper_Recipe_Finger_Food_for_Babies_above_9_months_5d71fd762a.jpg
Kanda Keri Nu Kachumber Recipe- Instant Mango Pickle,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/side-dishes/indian-pickle-recipes/Kanda_Keri_Nu_Kachumber_The_classic_Gujarati_raw_mango_relish_96ad026837.jpg
Makai Ka Cheela Recipe - Delicious Corn Cheela Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/indian-breakfast-tiffin-recipes/cheela-recipes-chilla/Makkai_Ka_Chilla_Recipe_Sweet_Corn_Savory_Crepes_fde59f71a8.jpg
Chicken Ranch Wraps Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/snack-recipes/roll-recipes-wraps-frankies/Chicken_Ranch_Wraps_6668c88101.jpg
Uddina Hittu Recipe (Udnittu) | Urad Dal Flour In Spiced Buttermilk,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/south-indian-vegetarian-recipes/kuzhambu-recipes/UDNITTU_UDDINA_HITTU_0e970eaaca.jpg
Andhra Avakaya Recipe - Spicy Raw Mango Pickle Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/side-dishes/indian-pickle-recipes/Mango_Pickle_Andhra_Avakaya_Recipe_85324cf5ef.jpg
पालक और अंडे का मफिन रेसिपी - Spinach Egg Muffins Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/snack-recipes/indian-snack-recipes/SPINACH_EGG_MUFFINS_aff2071009.jpg
Instant Bengali Aam Doi Recipe  - No Cook Sweet Mango Yogurt,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/sweet-recipes/Instant_Aam_Doi_No_Cook_No_Bake_Sweet_Mango_Yogurt_recipe_edited_8967c04cf0.jpg
Mavinakayi Chutney Recipe - South Canara Raw Mango Chutney,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/side-dishes/indian-chutney-recipes/South_Canara_Special_Mavinakai_Heendi_Raw_Mango_Spicy_Chutney_recipe_edited1_7d66c56dcc.jpg
Mushroom and Broccoli Soup Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/soup-recipes/MUSHROOM_BROCCOLI_SOUP_c89a6c666f.jpg
Sweet & Spicy Totapuri Mango Chutney Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/side-dishes/indian-chutney-recipes/spicy_totapuri_chutney_recipe_6ff7b6eb2d.jpg
Kacche Aam Ki Launji Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/side-dishes/indian-chutney-recipes/Kacche_Aam_ki_Launji_1bcde09e45.jpg
Bengali Aam Chingri Recipe - Prawn Mango Curry In Mustard Sauce,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-non-veg-recipes/fish-recipes/Bengali_Aam_Chingri_Recipe_Prawn_Mango_Curry_In_Mustard_Sauce_1_2_e1a396e95b.jpg
Pepe Chingri Recipe - Green Papaya Prawn Curry Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-non-veg-recipes/fish-recipes/Pepe_Chingri_Recipe_Green_Papaya_Prawn_Curry_1_e167827acf.jpg
Pudina Mavinakayi Chutney Recipe - Mint Mango Chutney,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/side-dishes/indian-chutney-recipes/Karnataka_Style_Pudina_Mavinkayi_Chutney_Recipe_Mint_Mango_Chutney_1bd867c2e1.jpg
चना चाट रोल रेसिपी - Spicy Chana Chaat Frankie Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/snack-recipes/indian-snack-recipes/Spicy_Chana_Chaat_Frankie_Recipe_ea704d9dc5.jpg
Khatta-Meetha Aam Ka Murabba Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/side-dishes/indian-chutney-recipes/Aam_Ka_Murabba_fb5f1abc00.jpg
Mamidikaya Pesara Pappu Pachadi Recipe - Raw Mango & Dal Chutney,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/south-indian-vegetarian-recipes/pachadi-recipes/Andhra_Style_Mamidikaya_Pesarappu_Pachadi_Recipe_Raw_Mango_and_Moong_Dal_Chutney_5216ec0c74.jpg
Indo Chinese Prawn And Chicken Fried Rice Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/indian-chinese-recipes/Prawn_Fried_Rice_Recipe_Chinese_Fried_Rice_With_Prawns_1_e1afbfea04.jpg
Himachali Dry Raw Mango Chutney Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/side-dishes/indian-chutney-recipes/Himachali_Dry_Mango_Chutney_de71557759.jpg
Achari Lachha Paratha Recipe-Spicy Indian Style Flaky Bread,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-bread-recipes-roti-paratha-naan-puri/paratha-recipes/Achaari_Lachha_Paratha_Recipe_4_b5e1fe40e7.jpg
भरवा बेसन मिर्च रेसिपी - Bharwa Besan Mirch Recipe ,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/sabzi-recipes/Bharwa_Besan_Mirch_Sabzi_1dccea2e09.jpg
Raw Mango And Spring Onion Chutney Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/side-dishes/indian-chutney-recipes/Raw_Mango_Spring_Onion_Dip_517bba44ec.jpg
Watermelon And Corn Salad Recipe - A Refreshing Summer Salad ,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/salad-recipes/Watermelon_and_Corn_Salad_Recipe_879115a176.jpg
Karuveppilai Chicken Fry Recipe- Curry Leaf Flavoured Chicken,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-non-veg-recipes/chicken-recipes/Karuvepilai_Chicken_Fry_Recipe_0543243397.jpg
बेक्ड केले के चिप्स रेसिपी - Baked Banana Chips Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/snack-recipes/indian-snack-recipes/Baked_Banana_Chips_5dfad15f91.jpg
बेक्ड चना दाल वड़ा रेसिपी - Baked Chana Dal Vada Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/snack-recipes/indian-snack-recipes/Baked_Chana_Dal_vada_fcf4d2edf0.jpg
Jowar Garlic Naan Recipe- Healthy Sorghum Naan ,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-bread-recipes-roti-paratha-naan-puri/naan-recipes/Jowar_Garlic_Naan_Recipe_2758f7f524.jpg
Ripe Mango Pachadi Recipe - Ripe Mambazha Curry Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/south-indian-vegetarian-recipes/pachadi-recipes/RIPEN_MANGO_PACHADI_MAMBAZHA_PACHADI_41e7176d63.jpg
Chicken Stuffed Bread Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/healthy-homemade-bread-recipes/Chicken_Stuffed_Bread_2a86dcc3ea.jpg
Kesar Mango Phirni Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/sweet-recipes/Kesar_Mango_Phirni_Recipe_1_42922b8d3b.jpg
हुरूली कालु चटनी पौड़ी रेसिपी - Horse Gram Chutney Podi Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/side-dishes/indian-chutney-recipes/Huruli_Kaalu_Chutney_Pudi_Recipe_Horse_Gram_Chutney_Podi_a96b07e7aa.jpg
लौकी पील चटनी रेसिपी - Bottle Gourd Peel Chutney Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/side-dishes/indian-chutney-recipes/Bottle_Gourd_Peel_Chutney_b375892311.jpg
Thai Baked Chicken Satay Recipe With Thai Peanut Sauce,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/thai-recipes-malaysian-east-asian-recipes/Baked_Satay_Chicken_Recipe_With_Thai_Peanut_Sauce_1_872eba86b3.jpg
Mamidikaya Perugu Pachadi Recipe -Raw Mango Yogurt Pachadi,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/south-indian-vegetarian-recipes/pachadi-recipes/Andhra_Style_Mamidikaya_Perugu_Pachadi_Recipe_Raw_Mango_Yogurt_Chutney_ec8e9c81f2.jpg
तीखे पत्ता गोभी चावल रेसिपी - Spicy Cabbage Rice Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-rice-recipes/variety-rice-mixed-rice-flavoured-rice-recipes/Spicy_Cabbage_Rice_dcf5798783.jpg
Matki Kala Chana Salad Recipe ,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/side-dishes/indian-salad-recipes/Sprouts_Mix_Saute_26c7ca7984.jpg
Instant Rava Pizza Uttapam Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/pizza-recipes/Instant_Rava_Pizza_Uttapam_recipe_edited_d0292be85c.jpg
Pesto Pizza With Mushroom And Bell Pepper Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/pizza-recipes/Pesto_Pizza_With_Mushroom_and_Bell_Peppers_Recipe_04029f1c7c.jpg
Bread Waffle Pizza Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/pizza-recipes/Bread_Waffle_Pizza_6faf7c44ee.jpg
चाउ चाउ सब्ज़ी रेसिपी - Chow Chow Poriyal ,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/south-indian-vegetarian-recipes/poriyal-recipes-south-indian-sabzi/Chow_Chow_Curry_Recipe_Chayote_Squash_Stir_Fry_1_a35fa2600b.jpg
मखाना पकोरा रेसिपी - Puffed Lotus Seed Pakoras Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/snack-recipes/indian-snack-recipes/Puffed_Lotus_Seed_Pakodas_Recipe_ddfbbacb62.jpg
Khao Neeo Mamuang -  Thai Sweet Sticky Rice With Mango,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/thai-recipes-malaysian-east-asian-recipes/Thai_Style_Khao_Niaow_Ma_Muang_Recipe_Mango_Sticky_Rice_Dessert_4f41da8837.jpg
Mamidikaya Nuvvula Pachadi Recipe - Raw Mango Til Chutney Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/south-indian-vegetarian-recipes/pachadi-recipes/Mamidikai_nuvvula_pachadi_recipe_edited_7bbe39bf8a.jpg
मुरुंगइ किरई मसाला वडइ रेसिपी - Murungai Keerai Masala Vadai Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/snack-recipes/indian-snack-recipes/keerai_masal_vadai_recipe_7614e4b435.jpg
धनिया पुदीना चटनी रेसिपी - Green Chutney Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/side-dishes/indian-chutney-recipes/Green_Chutney_Dhania_Pudina_Chutney_Recipe_3_22674e92f5.jpg
